latency,radioTechnology,reachableVia,altitude,accurancy,horizontalAccuracy,wifiEnabled,RAWData_mean,RAWData_max,RAWData_min,RAWData_median,RAWData_kurt,RAWData_stdDev,signalStrength,verticalAccurancies_mean,verticalAccurancies_max,verticalAccurancies_min,verticalAccurancies_median,verticalAccurancies_kurt,verticalAccurancies_stdDev,horizontaAccurancies_mean,horizontaAccurancies_max,horizontaAccurancies_min,horizontaAccurancies_median,horizontaAccurancies_kurt,horizontaAccurancies_stdDev,accurancyTimeStamps_mean,accurancyTimeStamps_max,accurancyTimeStamps_min,accurancyTimeStamps_median,accurancyTimeStamps_kurt,accurancyTimeStamps_stdDev,accurancyTimeStamps_count,floor,speed,activityMotion,activityConfidence,userIndoorMark
204.468966,LTE,Wi-Fi,7.153051,4,10,true,71.24202640000001,91.252352,0,88.194688,27.95111469313415,0,-113,5.108108108108108,12,3,4,1.097942433416662,2.568871172149179,47.3999627198838,591.8993186782678,10,10,15.13496228090693,133.0788819828696,0.822552110467632,1.759518146514893,0,0.9968680143356323,0.422343016574283,0.4419231099618499,28,0,0,1,0,true
351.56703,LTE,Wi-Fi,2.393042,4,10,true,62.71006479999998,95.23166399999999,0,64.24518399999999,28.33315227483233,0,-113,6.040234286023083,48,3,4,33.42583485640584,6.61543349970227,51.69957848416328,591.8993186782678,10,10,11.05194131818064,132.4059875644159,0.03885702903454122,1.759364128112793,-1.624977350234985,-0.0004785060882568359,8.941492759969453,0.515734449608344,26,0,0,1,2,true
244.110048,LTE,Wi-Fi,3.292181,4,10,true,67.99651600000001,93.449984,0,81.42802399999999,26.41153712703611,0,-113,5.557315818224169,48,3,4,36.73076133486644,5.479443154636402,53.69627025564874,1056.474268964289,10,10,23.2778201982699,173.2452932166543,0.001081404862580524,1.770636081695557,-3.384341478347778,0,9.967047640081862,0.8579025756652016,27,0,0,1,2,true
170.998991,unknown,Wi-Fi,38.372375,12,30,true,8.0953328,22.456624,0,4.888448,8.105133619593849,0,0,13.82738168980809,27.87798098375255,10,12,2.961882651714915,6.303500021929743,86.94295178034712,220.1308526306525,30,65,2.039236510310594,62.2131539760959,1.337083578109741,9.507835149765015,0,0.9307589530944824,11.06540402726944,2.613318412849105,12,0,0,0,0,false
104.798019,unknown,Wi-Fi,43.366821,24,30,true,19.9939016,41.11888,0,23.417608,12.7446374415685,0,0,20.03659754316059,34.03528693629507,10,24,-0.8001712492722013,7.125615634140477,48.57552973245258,220.1308526306525,30,30,15.21646771298512,36.08011827948255,55341547.63274155,1494221774.133578,-8.474079370498657,0.1417500972747803,27,287563114.4198842,27,0,0,0,0,false
167.990029,unknown,Wi-Fi,37.311584,6,10,true,7.6145568,20.0768,0,6.396736000000001,5.071407587790755,0,0,5.529411764705882,6,4,6,-0.1494505494505498,0.8744746321952062,14.70588235294118,30,10,10,-0.1494505494505511,8.744746321952064,0.7932006269693375,1.123358011245728,0,0.9288605451583862,0.4464975589070681,0.3806985081182164,16,0,0,0,0,false
1133.529007,LTE,WWAN,57.693542,24,10,false,0.1344178,0.559104,0,0.1372,0.1154894353243484,0,-101,46.62575250955696,54.16767001274261,24,54.16767001274261,8.881784197001252e-16,13.96491763055139,5799.885669424366,7746.55035292522,10,7713.144873712234,-0.0001048551976641221,3573.628475871214,0.933927161352975,5.331619024276733,0,0.0178830623626709,5.952384038408139,1.984959078396132,7,0,0,1,0,false
620.2700139999999,LTE,WWAN,57.693542,54.16767,7775.3391,false,2.9555024,3.9936,0,2.999568,0.8537383218884369,0,-101,46.62575250955697,54.16767001274261,24,54.16767001274261,-0.3259259259259193,13.64384212248046,5811.258554695821,7775.339100318306,10,7729.847468007226,-0.3261089758009286,3498.36606162685,149422488.2557056,1494224881.398774,-5.308968067169189,0.001803159713745117,9.999999999999993,472515396.130811,10,0,-1,1,2,true
958.055973,LTE,WWAN,57.693542,54.16767,7886.685261,false,1.6405584,4.614784,0,1.588128,1.137376331078838,0,-109,48.32876613930854,54.16767001274261,24,54.16767001274261,0.7024630541871772,12.11562783109358,6310.061898003195,7886.685261013788,10,7779.167672258865,0.6999447652620701,3138.026214000765,55341666.05331052,1494224910.570114,-1494224881.395586,0.0238828659,7.353449989534886,504420122.9866541,27,0,-1,1,0,false
2174.313009,LTE,Wi-Fi,13.530235,10,78.87787400000001,true,0.0305144,0.06432,0,0.022888,0.01839582068783416,0,-103,10,10,10,10,nan,0,67.77557471312753,78.87787356563766,65,65,5.000000000000028,6.206373735182638,2.276597499847412,9.007127046585083,0,0.04963147640228271,3.999433245511259,4.487083470921555,4,0,-1,0,0,true
37.676036,LTE,Wi-Fi,125.411953,6,5,true,42.1108032,58.300544,0,44.50656,10.85728379656101,0,-107,11.20880577412312,32,4,4,-0.4961832519196685,10.3251802314994,27.85714285714286,65,5,10,-1.736832237855713,27.2291860221449,0.7760382533073426,2.509454965591431,0,0.9941339492797852,2.063598123870409,0.6161245718062717,20,0,0,0,0,true
61.01799,WCDMA,Wi-Fi,0.82234,19.524429,520.470333,true,62.31011600000001,120.843056,0,59.6278,31.59871333884394,0,-83,23.71644783442531,29.4857950439699,12.90062703819142,19.52442927778036,-1.508679634657041,5.824198687728139,815.9920043356927,1414,65,520.4703329316296,-1.955168616173862,604.0685796095867,1.782803790909903,24.2821090221405,0,0.009142518043518066,13.98600510979386,6.477037220891456,14,0,-1,1,2,true
422.241032,LTE,WWAN,7.799941,156.424965,1414,false,7.264500266666668,18.341152,0,6.512768,4.458615519677564,0,-82,47.7069267779912,156.4249645397115,10,23.98991818069429,2.078096737500821,47.17535695761863,995.25,1414,48,1414,-1.386561501218424,641.5700013768308,114940330.0496928,1494224290.591269,-1494214187.288464,0.01117300987243652,2.573147743991314,737468172.802031,13,0,-1,1,2,true
731.886983,LTE,WWAN,9.129747999999999,118.18079,1414,false,24.7105672,34.245248,0,27.823936,9.862536182782545,0,-82,58.83437892828776,156.4249645397115,10,23.98991818069429,-0.6714515309339766,50.51392947900123,1061.368421052632,1414,48,1414,-0.7139832680677105,606.3174095880727,99615552.36249456,1494233285.934583,-2988428374.009902,0.0205690860748291,2.322820412988055,1193594598.501733,15,0,-1,1,2,true
503.098965,LTE,WWAN,9.129747999999999,118.18079,1414,false,26.115668,37.829408,0,29.734688,10.12912390686229,0,-88,66.92707140123072,156.4249645397115,10,42.98196623146043,-1.4396770592401,51.2022135755176,1109.454545454545,1414,48,1414,-0.05225418572102924,574.8437242932268,87896076.98078786,4482642561.282601,-4482642560.145467,0.01231694221496582,2.276733317465617,1938930729.760761,17,0,-1,1,0,true
427.725971,LTE,Wi-Fi,606.36731,4,5,true,3.7284896,4.256128,0,3.936616,0.897760516540106,0,-100,6.666666666666667,12,3,6,-1.576606313090851,3.048625534082339,22.22222222222222,65,5,5,-0.9503345212479815,27.34433064276128,0.7696038133957807,1.304857969284058,0,0.9939408302307129,-0.3385055952629696,0.4434542992452173,17,0,0,0,0,true
390.083015,HSPDA,Wi-Fi,9.251984,16,30,true,15.359844,25.789312,0,15.75568,7.064821075356104,0,-96,23.37683610030024,48.05875107290554,10,20,-1.029456609025349,14.97680034474385,83.75,200,30,65,1.734974969571097,56.69395510505989,1.329261649738658,8.539921045303345,0,0.9742820262908936,9.914533921813497,2.438324495410336,11,0,0,1,0,true
511.075974,LTE,Wi-Fi,416.036011,10,65,true,60.8770456,83.029248,0,68.19043199999999,21.93264688279652,0,-110,10.43697875422898,10.78656175761217,10,10.78656175761217,-2.571428571428577,0.4145544457399564,440.0565255972895,763.3839039564313,65,724.5803501800874,-2.561999722714642,356.1271041021343,1.774225264787674,7.342548131942749,0,0.02885806560516357,0.07800720564757935,3.242906454016699,8,0,-1,0,0,true
487.05703,LTE,Wi-Fi,7.128517,127.311913,96,true,4.186768799999999,14.060416,0,2.95072,3.759630508614231,0,-98,73.00560095682695,400,4.767131783473257,51.28895568847656,9.948443939047502,89.95439250635617,105.1242677443331,1060.525776337415,8,24,8.755134868434645,229.4001856885383,0.03886045859406997,7.553059101104736,-7.15277099609375,0.01176273822784424,12.41974442232248,2.083855599184919,26,0,1,1,0,true
197.018027,LTE,Wi-Fi,15.037903,4,10,true,24.142576,32.61568,0,27.141696,8.00303345109222,0,-103,14.14511143550778,64,4,4,3.72520685351856,19.11527284620619,206.3157894736842,1725,10,10,6.471329000223957,535.6974739773665,0.7136791679594252,1.448835134506226,0,0.9995480775833132,-1.351551885831675,0.486076963272856,18,0,0,1,0,true
517.549038,LTE,WWAN,7.246793,153.456955,1414,false,4.164656799999999,6.539904,0,4.251936,1.308252534696876,0,-102,77.31065746103992,156.4249645397115,10,76.28881072998047,-1.708877002524774,55.83524539398618,1146,1414,48,1414,0.5983036670345578,547.1214825490466,78644331.30976376,8965285121.428068,-5976856746.202295,0,2.438352039002368,3246030761.368037,19,0,-1,1,2,true
624.80998,LTE,WWAN,7.246793,153.456955,1414,false,4.7686056,10.47824,0,4.450944,2.757150306515128,0,-102,85.46918936517571,156.4249645397115,10,97.23480056325829,-1.796505155705168,57.84809003883567,1174.714285714286,1414,48,1414,1.239753826594504,522.6921661256273,71154581.96923554,14942141867.63036,-13447917579.37634,21.23529481887817,2.908143872045412,5560339918.047443,21,0,-1,1,2,true
530.553997,LTE,WWAN,7.246793,153.456955,1414,false,4.2738416,13.768272,0,3.705296,3.170832083610105,0,-92,90.00170524859647,156.4249645397115,10,118.1807903965361,-1.78636869187678,58.4221247559131,1216.941176470588,1414,48,1414,2.502921955802635,481.7742424386778,1333.884983154443,22413212801.34159,-28390059447.0067,0.006889581680297852,4.071972799715205,9093878244.28731,26,0,-1,1,2,true
315.016985,LTE,Wi-Fi,58.6856,3,12,true,2.2838312,3.424768,0,2.772992,1.017342235999252,0,-114,19.54490101011291,130.9812774658203,3,10,12.05801029182295,31.4452738773719,409.8125,1414,12,96,-0.4550175751926546,600.0013576373528,0.9047830740610758,5.68692684173584,0,0.9837238788604736,10.10226354968417,1.429589069615291,15,0,0,1,2,true
1329.746962,LTE,Wi-Fi,760.473511,119.580888,200,true,0.3284728,1.08736,0,0.335296,0.2437256449339794,0,-89,37.9026975859913,153.5034354257259,10,10.74788556262965,1.754251526561418,48.63001884950528,237.2752603318576,1011.331328052451,65,67.42853373512584,2.968658077578366,346.9594119037832,2.048499008019765,9.021145105361938,0,0.3517520427703857,0.5592057138732418,3.240599590898822,12,0,0,1,0,true
514.043987,LTE,WWAN,7.246793,153.456955,1414,false,4.2447368,7.005472,0,4.403376,1.77218407696461,0,-90,90.00170524859647,156.4249645397115,10,118.1807903965361,-1.78636869187678,58.4221247559131,1232.918918918919,1414,48,1414,3.127411713479799,464.4758921132016,373554992.8336118,43332150799.80158,-50803272248.34828,0.003310918802050781,4.736554722335556,16050112510.51067,28,0,-1,1,2,true
200.403988,LTE,Wi-Fi,427,10,165,true,16.5867088,18.227968,0,17.737024,4.054373026860302,0,-114,10,10,10,10,nan,0,6837.235234975815,9183.940939903259,165,9000,3.992510082424875,4449.001893835366,0.03371866544087728,0.1007680892944336,0,0.0003879070281982422,0,0.05806682828677674,3,0,-1,0,0,true
564.134955,LTE,WWAN,7.246793,153.456955,1414,false,6.489895199999999,9.095136,0,7.156512,2.237331341890521,0,-101,90.00170524859647,156.4249645397115,10,118.1807903965361,-1.78636869187678,58.4221247559131,1246.5,1414,48,1414,3.748460926367785,448.8605516992943,-1067294313.558694,94135423048.14987,-82181770175.43753,1328.138603448868,5.636189233928421,28953531535.83253,28,0,-1,1,2,true
493.676007,LTE,Wi-Fi,16.269411,10,87.58840499999999,true,8.141453599999998,9.139647999999999,0,8.856031999999999,2.131773628686202,0,-92,10,10,10,10,nan,0,87.29794808647024,142.8977303830969,65,65,-0.3508198507762428,35.19073964775421,1.579240594591413,9.00596809387207,0,0.04140496253967285,6.128332664803262,3.338778042913698,7,0,-1,1,2,true
751.727998,LTE,Wi-Fi,15.110657,4,10,true,0.9111472,1.88768,0,0.9114880000000001,0.4814327465644495,0,-92,5.736842105263158,10,3,4,-0.9519368846860718,2.704771612111494,40.26315789473684,165,10,10,1.464696444946763,58.08216603825919,0.9857386747996012,3.643606901168823,0,0.9896945953369141,8.968917503509896,0.7697178168061456,18,0,0,0,0,true
246.322036,WCDMA,WWAN,-1.405279,10,65,true,9.291149600000001,10.887936,0,9.902415999999999,2.463692295342061,0,-93,10,10,10,10,nan,0,65,65,65,65,nan,0,1.123397827148438,8.62201189994812,0,0.07430291175842285,9.142878454479479,2.571176356029396,11,0,-1,1,2,true
419.236004,LTE,WWAN,782.273315,24,10,false,5.6097464,10.185824,0,4.91624,2.979547976775538,0,-114,15.16666666666667,24,-1,16,-0.8605129018307331,9.618479688347401,549.8333333333334,3254,5,10,2.63997394217441,1263.115976344599,1.194837461818348,4.236752033233643,0,0.9973649978637695,8.961803584045544,1.051912455211471,11,0,0,1,2,true
294.345021,LTE,WWAN,781.419434,12,5,false,19.9181552,39.54496,0,18.772992,11.1419800173059,0,-115,13.28571428571429,24,-1,12,-0.2152451460711835,7.096463088031135,246.8415910460194,3254,5,10,11.15741297984182,849.7264264683974,57471496.6469885,1494258904.948552,-3.301929950714111,0.04080140590667725,26.00000000000002,293048281.272563,26,0,0,1,2,true
588.612974,EDGE,Wi-Fi,13.791865,10,176.667277,true,0.5428872,1.32448,0,0.604992,0.2644247531676023,0,-95,10.29849967023374,12.38799736186989,10,10,8,0.8442845640168928,431.4602881826126,1439.28903103644,65,100.7184879377286,-0.02069612369613782,623.1276772185203,1.556777579443795,9.011442899703979,0,0.001902103424072266,6.344363040174823,3.335190414520048,7,0,-1,1,2,true
570.060015,LTE,WWAN,46.363525,12,50,true,0.0504752,0.196992,0,0.037296,0.05140557809748707,0,-110,11.14362553268224,16,8,12,1.13014601556152,1.916788091998925,91.71822768991579,435.1463482750578,50,50,8.892143096881954,92.78204410530378,2.293860680920737,41.56173586845398,0,0.9891434907913208,26.18478192017814,7.812012210719534,28,0,0,1,0,false
563.4019970000001,LTE,WWAN,7.246793,153.456955,1414,false,0.4667936000000001,1.89696,0,0.450144,0.4079836905850656,0,-94,90.00170524859647,156.4249645397115,10,118.1807903965361,-1.78636869187678,58.4221247559131,1258.186046511628,1414,48,1414,4.366742227290116,434.6824925442411,2935063220.552265,176317193223.5874,-146432707417.8432,747117265.6856157,7.244002013967152,50115842400.511,28,0,-1,1,2,true
622.548997,LTE,WWAN,11.696915,36.499806,278.046323,false,0.5703784,2.29632,0,0.499776,0.5297771025810761,0,-95,90.00170524859647,156.4249645397115,10,118.1807903965361,-1.78636869187678,58.4221247559131,1172.979708989992,1414,48,1414,0.784496485077796,502.2691566988897,-6079903214.124531,188270138855.8271,-322749900641.4306,2473.944036960602,9.27553659477838,80342940646.82307,29,0,-1,1,2,true
709.9879979999999,HSPDA,WWAN,0,-1,1965,true,1.6306992,3.47712,0,1.456656,0.8877946389618669,0,-95,-1,-1,-1,-1,0,0,1965,1965,1965,1965,0,0,0.002063512802124023,0.004127025604248047,0,0.002063512802124023,0,0.002918247790894303,2,0,-1,1,2,true
519.125998,LTE,WWAN,49.231191,108.732185,96,false,0.6262207999999999,1.82312,0,0.309504,0.5822360901701211,0,-92,58.49049377441406,137.9240570068359,-1,53.86609268188475,-2.443841884483281,63.1785237387962,761.4,1414,96,771,-2.569409248801875,688.0000322997408,1.587740235858494,10.32949995994568,0,0.9387130737304688,8.445015166585799,3.314565979825873,9,0,1,1,2,true
481.617987,LTE,WWAN,766.0289309999999,8,10,false,2.2778096,4.923296,0,2.334848,1.21102134542683,0,-114,12.42992180523451,31.62624962791737,6,8,1.001481537847856,9.690585462994902,617.625,3254,5,10,1.284855722770422,1308.009371780901,0.8885372002919515,2.413805961608887,0,1.000125169754028,3.161020435547557,0.5795357233746528,15,0,0,1,2,true
341.449022,LTE,WWAN,783.045532,8,5,false,34.6957488,45.546624,0,38.306464,12.23152667839082,0,-114,13.01618534474066,26.63757543029559,8,8,-0.255919944492661,7.258454009904889,64.17671074016633,460.502050732502,5,5,5.272082558236109,149.8972995593273,0.8156686127185822,1.088919162750244,0,1.000260949134827,1.23529815371548,0.3933676813993345,16,0,0,1,2,true
336.665988,LTE,WWAN,784.246582,6,5,false,21.5645424,39.371136,0,20.326544,11.57574342860106,0,-114,10.10234846439347,26.63757543029559,6,8,2.976865385671518,6.131049022844802,36.59387758071336,460.502050732502,5,5,12.90832543102264,111.7489525133222,57471766.57920743,1494265922.178639,-1.003565311431885,0.008498549461364746,25.99999999999998,293049657.4567028,26,0,0,1,2,true
79.905987,HSPDA,Wi-Fi,183,10,165,true,14.5594256,20.268688,0,15.701496,5.025269326995932,0,-87,14.9257273102657,29.70290924106278,10,10,-2.664535259100376e-15,9.120674699685136,436.1288943930118,1414,65,132.7577887860235,-0.02288540082266977,604.7704951317742,0.985919713973999,5.813361883163452,0,0.0001230239868164062,6.599692630142766,2.147664621601672,7,0,-1,1,0,true
351.45098,WCDMA,Wi-Fi,23.011251,10,165,true,3.1236992,7.680672,0,3.44592,2.101919677204817,0,-101,10.15895820646769,10.37090248175793,10,10,-2.800000000000022,0.1982557158060497,184.0142432575535,276.0332342676247,65,165,-1.906510319350427,95.26659716219686,1.900090972582499,6.437079906463623,0,0.725530505180359,0.8089539786596598,2.610884871061955,6,0,-1,1,0,true
241.210997,WCDMA,Wi-Fi,24.634565,10,165,true,2.824330800000001,6.301888,0,3.276128,2.279966238438529,0,-97,10.09723852485742,10.37090248175793,10,10,0.01334424483697205,0.1476186925919533,151.3005273947136,276.0332342676247,65,165,-0.7097908085170688,76.03363504961777,106733704.9728115,1494271838.276326,-2.073551177978516,0.1146910190582275,13.99999999999999,399360946.6081247,14,0,-1,1,2,false
10096.514046,HSPDA,Wi-Fi,147.09021,16,10,true,3.9066456,8.262304,0,3.053312,2.667141751929373,0,-85,10.79367607078775,64,6,8,26.43639791329422,7.804098971885989,27.91856493037923,291.2144402987726,5,10,12.43695710992228,53.53211033608199,54790001.11564022,4482818281.980791,-4482818281.962302,0,11.46902579561265,1276162236.078925,27,0,0,1,0,true
133.359015,HSPDA,Wi-Fi,163.783691,12,30,true,0.2414845702148437,4.227328,0,0.000882375,0.941022823585881,0,-84,11,12,10,11,-2.363636363636364,1.037749043325542,47.5,65,30,47.5,-2.363636363636364,18.16060825819698,1.012835392585167,5.558501958847046,0,0.9998419284820557,8.742133662436506,1.47264290908315,13,0,0,1,0,true
673.273981,WCDMA,Wi-Fi,350.862579,10,255.019759,true,168.5915,250.771472,0,242.682312,105.3264823914116,0,-93,11.70594123506716,17.6767355578022,10,10,0.7346938775510194,3.385122194458555,188.233575925474,524.5412149020341,65,65,-0.1033091158245449,200.5570778702275,1.38111886382103,9.017112016677856,0,0.03813207149505615,7.410176876652406,3.123525514858882,8,0,-1,0,0,true
227.217019,HSPDA,WWAN,90.96735,3,10,false,26.0603472,41.417408,0,28.620832,10.18933354335127,0,-75,6.689913357968702,24.38731409702978,3,3,1.470711058469326,7.91693948866652,343.1290322580645,2548,5,10,3.627356615376468,863.3602470168706,0.9264298636337807,3.08957314491272,0,0.9998178482055664,9.645376291793472,0.5369229888511515,29,0,0,0,0,true
995.223045,LTE,Wi-Fi,10.652217,11.953327,200,true,0.06418155,0.474496,0,0.032352,0.1062451691941927,0,-79,19.44820414430522,63.98544145936636,10,14.77125030016181,6.073512926665225,11.09209421800439,91.12776278446903,200,30,65,-0.8618767426112646,65.21105354705577,0.8830256717188808,3.414950847625732,0,0.9920629262924194,9.24152040711104,0.6337349565857165,28,0,0,0,0,true
509.78601,unknown,Wi-Fi,121.824829,8,10,true,10.8498016,21.60816,0,11.883808,6.708179860730586,0,0,9.238095238095237,12,6,10,-0.7248885374653642,1.841324574993825,41.19047619047619,200,10,10,4.261463666482072,57.83391656080283,0.933689296245575,3.427399873733521,0,1.001237034797668,8.757704913937612,0.6995692382309855,20,0,0,0,0,true
121.323049,HSPDA,Wi-Fi,20.08847,24,10,true,5.8777456,8.015423999999999,0,6.043168,1.891423331153285,0,-64,110.7410907854813,384.0403624620725,24,64,1.44177958032064,116.1947133577451,30.23989592489226,92.27908488741897,10,10,0.925479788639286,27.23993906280112,0.82692994011773,3.588268041610718,0,0.9749264717102051,6.912637074234124,0.8334127748862792,18,0,0,1,2,true
127.460957,HSPDA,Wi-Fi,-9.76947,16,5,true,8.531570400000001,11.350976,0,9.218,2.898839738254462,0,-64,47.81569768006096,384.0403624620725,16,24,14.07579184321682,70.50429105141221,22.26056472097769,237.9711410640341,5,10,22.02491914224588,40.5776918710628,55343854.6740526,1494284066.509093,-3.521214008331299,0.04275226593017578,27.00000000000001,287575102.6098707,27,0,0,1,0,true
235.695004,LTE,WWAN,280.369719,4,5,true,45.76044,72.76723200000001,0,49.501472,17.97863558820919,0,-91,5.8125,10,3,4,-1.387829709850061,2.926174977679906,25,65,5,10,-1.396041499591795,27.92848008753788,0.8273189385732015,1.836461067199707,0,0.9964590072631836,0.8497120429700011,0.4912523012234302,15,0,0,1,2,false
584.771991,LTE,WWAN,49.334629,333.571371,1414,false,0.5181880000000001,1.921664,0,0.335744,0.509701642435527,0,-99,333.5713707364587,333.5713707364587,333.5713707364587,333.5713707364587,0,0,1414,1414,1414,1414,0,0,0.0001690387725830078,0.0003380775451660156,0,0.0001690387725830078,0,0.000239056924753791,2,0,-1,1,2,false
204.919994,LTE,WWAN,281.155241,4,5,true,33.47379519999999,49.363712,0,36.478368,13.58589285190389,0,-91,5.870967741935484,10,3,4,-1.45687888557593,2.906795893349135,25.64516129032258,65,5,10,-1.464274201152677,27.68097829087305,55344136.81303678,1494291683.735864,-0.8821690082550049,0.02414488792419434,27.00000000000001,287576568.5419543,27,0,0,1,2,false
373.52705,LTE,Wi-Fi,28.008005,10,272.339036,true,3.8604592,5.20672,0,4.7176,1.537654290988288,0,-88,11.21461538318417,15.46576922432878,10,10,0.7346938775510194,2.410177681874059,292.2295740545648,983.8635673983226,65,65,0.4873670576412028,397.9495043822874,1.381520241498947,8.996335029602051,0,0.04884254932403564,7.481674554109368,3.110312693711183,8,0,-1,1,2,true
392.384946,LTE,Wi-Fi,603.466492,511.253866,200,true,14.7723496,18.317568,0,16.940928,4.6783658676047,0,-102,78.2429662117575,511.2538661223013,10,10,5.544972868714312,161.937342954697,181.6382241786402,435.9595287265313,65,128,-0.244871980128075,144.6713194806055,1.951964616775513,8.999206066131592,0,0.5561745166778567,2.039248130045241,3.175272732417219,10,0,0,1,0,true
270.287037,LTE,Wi-Fi,618.987183,14.047664,336.415862,true,15.1864368,17.973376,0,16.849984,4.312854432916136,0,-105,170.4041190903342,800.0761682489987,10,10,1.186472745962178,282.4695834873328,242.506620709841,715.0881151483907,65,165,0.7863958030922755,217.3944579846163,99620005.95806679,1494300079.03393,-5.518418788909912,0.002900123596191406,14.99999999999999,385826621.1650116,15,0,-1,1,0,true
438.853979,LTE,Wi-Fi,7.70813,4,10,true,2.6634176,3.624784,0,2.779952,0.7378949643883784,0,-97,9.720479645853736,16,4,10,-0.1254105834588399,3.390934435895455,50.93825010857574,116.0987348599838,10,50,-0.2510193549532347,36.08625380937816,1.214513500531514,8.522141933441162,0,0.9918545484542847,10.64610345232366,2.35438546264433,12,0,0,0,0,true
489.576995,LTE,Wi-Fi,2.89328,8,10,true,2.6914952,3.996928,0,2.846752,0.7544752364778277,0,-97,9.835403581100872,19.51253243736293,4,8,1.414814109251218,3.806499892357741,46.06554580958301,132.5570401016348,10,30,-0.5628212166903719,44.9469441541958,57473200.32148523,1494303195.560454,-7.527662754058838,0.1348825693130493,26.00000000000001,293056967.3375571,26,0,0,0,0,true
536.804974,LTE,Wi-Fi,18.060303,8,5,true,1.9094872,3.23856,0,1.800928,0.7091553780738857,0,-90,12.94640278367462,24,4,12,0.3673903839339894,5.405695059687017,75.05450221226759,500.4921726435294,5,10,5.539964305006516,156.6626783896801,0.8459453582763672,3.220725059509277,0,1.002723932266235,5.721705106566082,0.7579187173923796,17,0,0,0,0,true
501.729965,LTE,Wi-Fi,10.901428,12,10,true,2.048676,4.892736,0,1.923584,1.296874669551298,0,-98,9.265837211211501,16.25961629529776,3,8,1.207884545017454,3.337314389232059,45.40844714955843,123.9812590198548,10,30,-0.4714846504479935,43.70444343094503,0.9333124905824661,4.659785985946655,0,0.9597303867340088,7.649263038795152,1.147408812674649,16,0,0,0,0,true
921.307981,HSPDA,WWAN,23.221834,40.282391,1414,false,4.892799600000001,13.988368,0,4.289728,3.258846708934513,0,-95,40.28239094825197,40.28239094825197,40.28239094825197,40.28239094825197,nan,0,1414,1414,1414,1414,nan,0,0.4427009423573813,1.312902927398682,0,0.01519989967346191,0,0.7536553458411119,3,0,-1,1,2,true
486.862004,LTE,WWAN,58.234097,65.026377,1062.70034,false,9.002530399999999,17.733952,0,9.256688,4.519818395592441,0,-89,24.66755575231366,65.0263768597021,10,10,-0.3589732183993015,24.42392533483652,484.8472654183251,1062.700339509606,65,168.669518242742,-2.21210219774327,486.4123919298258,149431655.1163321,1494316542.147916,-0.65883469581604,0.009699106216430664,9.999999999999993,472544381.5286726,10,0,-1,1,2,true
505.953968,WCDMA,Wi-Fi,1546.215088,12,10,true,1.6298328,2.903408,0,1.672584,0.7138729145052138,0,-97,14.3,24,8,12,-0.7884490975312861,6.027131638638207,40.25000250399545,165.000016693303,10,10,2.13761355086258,55.33332606501971,0.8044284268429405,2.219207286834717,0,0.9993219375610352,1.161088993965087,0.5602384904452602,19,0,0,1,2,true
525.8000489999999,LTE,Wi-Fi,593.210571,8,5,true,3.375331200000001,4.498432,0,3.499368,0.9730306816878144,0,-101,9.156819024134341,16,4.293199506821155,8,3.52674530866702,2.29823339273505,45.58486629812166,254.0259643174764,5,10,5.680700411015914,72.69210536227779,0.718414306640625,1.523262977600098,0,0.9932025671005249,-1.094856183751778,0.4777381636993799,20,0,0,0,0,true
3169.387996,WCDMA,WWAN,22.502792,10,65,true,0.2139362,0.601344,0,0.171016,0.1818091696209893,0,-87,10,10,10,10,nan,0,66.03401778611831,79.47624900565644,65,65,14.00000000000002,3.868940287485239,2.705841614649846,9.005512952804565,0,1.606275081634521,-0.006064066229240606,3.353576556451655,13,0,-1,1,2,true
640.286982,LTE,Wi-Fi,591.736084,12,5,true,2.2937832,4.129824,0,2.280576,1.298688381664224,0,-98,12.01023965409056,26.02653675067766,4.293199506821155,10,2.100761146364841,5.690170697522792,36.46877416052705,254.0259643174764,5,10,9.929227545106787,56.96872094720294,57474163.73425338,1494328253.093243,-1.008251905441284,0.003857851028442383,25.99999999999999,293061881.5930831,26,0,0,0,0,true
491.850019,LTE,WWAN,690.255188,115.251508,1414,false,10.5071864,13.28064,0,11.368752,3.089599114054876,0,-102,115.2515082601959,115.2515082601959,115.2515082601959,115.2515082601959,0,0,1414,1414,1414,1414,0,0,0.004813551902770996,0.009627103805541992,0,0.004813551902770996,0,0.00680739038408556,2,0,-1,1,0,true
570.033967,LTE,WWAN,58.234097,65.026377,1414,false,1.6246968,2.437376,0,1.707904,0.487523751664697,0,-92,65.0263768597021,65.0263768597021,65.0263768597021,65.0263768597021,nan,0,1414,1414,1414,1414,nan,0,373583764.660996,1494335058.62425,0,0.009866952896118166,4,747167529.308836,4,0,-1,1,2,true
411.464989,LTE,WWAN,58.234097,65.026377,1414,false,6.084920800000001,8.527903999999999,0,6.37744,1.735450898538251,0,-92,65.0263768597021,65.0263768597021,65.0263768597021,65.0263768597021,nan,0,1414,1414,1414,1414,nan,0,197.4893537759781,1494336243.549748,-1494335058.604736,0.0001250505447387696,2.500000000001835,945100849.2389961,6,0,-1,1,2,true
